,date,Unnamed: 0.1,Unnamed: 0,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,SAM/GAM ratio
1040,2020-03-01,235,235,Iskushuban,62263.5591153372,12452.711823067442,4213.873022992331,3616.002063366148,597.8709596261839,0.3383899894950222,0.0480113061412604,0.1418815793366329
1041,2020-04-01,235,235,Iskushuban,62263.5591153372,12452.711823067442,4213.873022992331,3616.002063366148,597.8709596261839,0.3383899894950222,0.0480113061412604,0.1418815793366329
1042,2020-05-01,235,235,Iskushuban,62263.5591153372,12452.711823067442,4213.873022992331,3616.002063366148,597.8709596261839,0.3383899894950222,0.0480113061412604,0.1418815793366329
1043,2020-06-01,235,235,Iskushuban,62263.5591153372,12452.711823067442,4213.873022992331,3616.002063366148,597.8709596261839,0.3383899894950222,0.0480113061412604,0.1418815793366329
1044,2020-07-01,161,161,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.1364806866952789
1045,2020-08-01,161,161,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.1364806866952789
1046,2020-09-01,161,161,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.1364806866952789
1047,2020-10-01,161,161,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.1364806866952789
1048,2020-11-01,161,161,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.1364806866952789
1049,2020-12-01,161,161,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.1364806866952789
1050,2021-01-01,95,95,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.1358695652173913
1051,2021-02-01,95,95,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.1358695652173913
1052,2021-03-01,95,95,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.1358695652173913
1053,2021-04-01,95,95,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.1358695652173913
1054,2021-05-01,95,95,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.1358695652173913
1055,2021-06-01,95,95,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.1358695652173913
1056,2021-07-01,44,44,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.1074380165289256
1057,2021-08-01,44,44,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.1074380165289256
1058,2021-09-01,44,44,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.1074380165289256
1059,2021-10-01,44,44,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.1074380165289256
1060,2021-11-01,44,44,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.1074380165289256
1061,2021-12-01,44,44,Iskushuban,,10180.400000000003,3630.0,,390.0,0.3565675219048366,0.0383089073120898,0.1074380165289256
1062,2017-07-01,640,640,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
1063,2017-08-01,640,640,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
1064,2017-09-01,640,640,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
1065,2017-10-01,640,640,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
1066,2017-11-01,640,640,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
1067,2017-12-01,640,640,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
1068,2018-01-01,566,566,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
1069,2018-02-01,566,566,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
1070,2018-03-01,566,566,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
1071,2018-04-01,566,566,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
1072,2018-05-01,566,566,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
1073,2018-06-01,566,566,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
1074,2018-07-01,492,492,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
1075,2018-08-01,492,492,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
1076,2018-09-01,492,492,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
1077,2018-10-01,492,492,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
1078,2018-11-01,492,492,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
1079,2018-12-01,492,492,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
1080,2019-01-01,415,415,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
1081,2019-02-01,415,415,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
1082,2019-03-01,415,415,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
1083,2019-04-01,415,415,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
1084,2019-05-01,415,415,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
1085,2019-06-01,415,415,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
1086,2019-07-01,337,337,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.1710865770412252
1087,2019-08-01,337,337,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.1710865770412252
1088,2019-09-01,337,337,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.1710865770412252
1089,2019-10-01,337,337,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.1710865770412252
1090,2019-11-01,337,337,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.1710865770412252
1091,2019-12-01,337,337,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.1710865770412252
1092,2020-01-01,275,275,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.1785510299423332
1093,2020-02-01,275,275,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.1785510299423332
1094,2020-03-01,275,275,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.1785510299423332
1095,2020-04-01,275,275,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.1785510299423332
1096,2020-05-01,275,275,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.1785510299423332
1097,2020-06-01,275,275,Galdogob,72579.72676632993,14515.945353265986,6745.420650296242,5541.018845791563,1204.4018045046769,0.4646904136201208,0.0829709519562013,0.1785510299423332
1098,2020-07-01,201,201,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.1172654690618762
1099,2020-08-01,201,201,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.1172654690618762
1100,2020-09-01,201,201,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.1172654690618762
1101,2020-10-01,201,201,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.1172654690618762
1102,2020-11-01,201,201,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.1172654690618762
1103,2020-12-01,201,201,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.1172654690618762
1104,2021-01-01,102,102,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.0916293489493627,0.2027439024390244
1105,2021-02-01,102,102,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.0916293489493627,0.2027439024390244
1106,2021-03-01,102,102,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.0916293489493627,0.2027439024390244
1107,2021-04-01,102,102,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.0916293489493627,0.2027439024390244
1108,2021-05-01,102,102,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.0916293489493627,0.2027439024390244
1109,2021-06-01,102,102,Galdogob,72580.0,14515.0,6560.0,,1330.0,0.4519462624870823,0.0916293489493627,0.2027439024390244
1110,2021-07-01,38,38,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.1479663394109397
1111,2021-08-01,38,38,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.1479663394109397
1112,2021-09-01,38,38,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.1479663394109397
1113,2021-10-01,38,38,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.1479663394109397
1114,2021-11-01,38,38,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.1479663394109397
1115,2021-12-01,38,38,Galdogob,,31180.0,14260.0,,2110.0,0.4573444515715202,0.0676715843489416,0.1479663394109397
1116,2017-07-01,618,618,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
1117,2017-08-01,618,618,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
1118,2017-09-01,618,618,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
1119,2017-10-01,618,618,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
1120,2017-11-01,618,618,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
1121,2017-12-01,618,618,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
1122,2018-01-01,544,544,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
1123,2018-02-01,544,544,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
1124,2018-03-01,544,544,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
1125,2018-04-01,544,544,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
1126,2018-05-01,544,544,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
1127,2018-06-01,544,544,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
1128,2018-07-01,468,468,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
1129,2018-08-01,468,468,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
1130,2018-09-01,468,468,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
1131,2018-10-01,468,468,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
1132,2018-11-01,468,468,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
1133,2018-12-01,468,468,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
1134,2019-01-01,391,391,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
1135,2019-02-01,391,391,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
1136,2019-03-01,391,391,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
1137,2019-04-01,391,391,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
1138,2019-05-01,391,391,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
1139,2019-06-01,391,391,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
1140,2019-07-01,313,313,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755
1141,2019-08-01,313,313,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755
1142,2019-09-01,313,313,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755
1143,2019-10-01,313,313,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755
1144,2019-11-01,313,313,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755
1145,2019-12-01,313,313,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755
1146,2020-01-01,223,223,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.1261126987815167
1147,2020-02-01,223,223,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.1261126987815167
1148,2020-03-01,223,223,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.1261126987815167
1149,2020-04-01,223,223,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.1261126987815167
1150,2020-05-01,223,223,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.1261126987815167
1151,2020-06-01,223,223,Borama,453433.5705113778,90686.71410227555,19395.284951249945,16949.293222411277,2445.991728838668,0.2138712946350238,0.0269718861583197,0.1261126987815167
1152,2020-07-01,149,149,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.1412881669919613,0.0161324114812486,0.1141809100132677
1153,2020-08-01,149,149,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.1412881669919613,0.0161324114812486,0.1141809100132677
1154,2020-09-01,149,149,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.1412881669919613,0.0161324114812486,0.1141809100132677
1155,2020-10-01,149,149,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.1412881669919613,0.0161324114812486,0.1141809100132677
1156,2020-11-01,149,149,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.1412881669919613,0.0161324114812486,0.1141809100132677
1157,2020-12-01,149,149,Borama,453434.0,90687.0,12813.0,11350.0,1463.0,0.1412881669919613,0.0161324114812486,0.1141809100132677
1158,2021-01-01,75,75,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.1485005767012687
1159,2021-02-01,75,75,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.1485005767012687
1160,2021-03-01,75,75,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.1485005767012687
1161,2021-04-01,75,75,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.1485005767012687
1162,2021-05-01,75,75,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.1485005767012687
1163,2021-06-01,75,75,Borama,453434.0,90685.0,17340.0,,2575.0,0.1912113359430997,0.0283949936593703,0.1485005767012687
1164,2021-07-01,14,14,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.194074074074074
1165,2021-08-01,14,14,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.194074074074074
1166,2021-09-01,14,14,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.194074074074074
1167,2021-10-01,14,14,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.194074074074074
1168,2021-11-01,14,14,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.194074074074074
1169,2021-12-01,14,14,Borama,,73034.20000000001,20250.0,,3930.0,0.2772673624137732,0.0538104066314137,0.194074074074074
1170,2017-07-01,659,659,Banadir,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
1171,2017-08-01,659,659,Banadir,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
1172,2017-09-01,659,659,Banadir,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
1173,2017-10-01,659,659,Banadir,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
1174,2017-11-01,659,659,Banadir,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
1175,2017-12-01,659,659,Banadir,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
1176,2018-01-01,602,602,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
1177,2018-02-01,602,602,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
1178,2018-03-01,602,602,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
1179,2018-04-01,602,602,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
1180,2018-05-01,602,602,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
1181,2018-06-01,602,602,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
1182,2018-07-01,460,460,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
1183,2018-08-01,460,460,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
1184,2018-09-01,460,460,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
1185,2018-10-01,460,460,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
1186,2018-11-01,460,460,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
1187,2018-12-01,460,460,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
1188,2019-01-01,382,382,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
1189,2019-02-01,382,382,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
1190,2019-03-01,382,382,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
1191,2019-04-01,382,382,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
1192,2019-05-01,382,382,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
1193,2019-06-01,382,382,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
1194,2019-07-01,304,304,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.1981769226882016
1195,2019-08-01,304,304,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.1981769226882016
1196,2019-09-01,304,304,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.1981769226882016
1197,2019-10-01,304,304,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.1981769226882016
1198,2019-11-01,304,304,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.1981769226882016
1199,2019-12-01,304,304,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.1981769226882016
1200,2020-01-01,231,231,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.1941850496483155
1201,2020-02-01,231,231,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.1941850496483155
1202,2020-03-01,231,231,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.1941850496483155
1203,2020-04-01,231,231,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.1941850496483155
1204,2020-05-01,231,231,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.1941850496483155
1205,2020-06-01,231,231,Banadir,2228463.313873727,445692.6627747454,201114.12244444448,162060.76659259267,39053.355851851855,0.4512394733904072,0.0876239595435959,0.1941850496483155
1206,2020-07-01,157,157,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.1792028667049795
1207,2020-08-01,157,157,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.1792028667049795
1208,2020-09-01,157,157,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.1792028667049795
1209,2020-10-01,157,157,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.1792028667049795
1210,2020-11-01,157,157,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.1792028667049795
1211,2020-12-01,157,157,Banadir,2228463.0,445693.0,207067.0,169960.0,37107.0,0.464595584853251,0.0832568606641791,0.1792028667049795
1212,2021-01-01,143,143,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.1759725757024879
1213,2021-02-01,143,143,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.1759725757024879
1214,2021-03-01,143,143,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.1759725757024879
1215,2021-04-01,143,143,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.1759725757024879
1216,2021-05-01,143,143,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.1759725757024879
1217,2021-06-01,143,143,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.1759725757024879
1218,2021-07-01,8,8,Banadir,,536662.4,252820.0,,48480.0,0.4710969130686256,0.090336121926932,0.1917569812514832
1219,2021-08-01,8,8,Banadir,,536662.4,252820.0,,48480.0,0.4710969130686256,0.090336121926932,0.1917569812514832
